CustomerID,FullName,Region,TotalOrders,TotalRevenue,TotalRevenuePerRegion,TotalOrdersPerRegion,AverageOrderValue,TotalQuantityPurchased,TotalProductsPurchased,FirstPurchaseDate,LastPurchaseDate,CustomerLifespanMonths,AverageMonthlySpend,CustomerSegment
17288,Dwayne Torres,Australia,2,4426.24,10655335.959317066,6843,2213.12,5,5,2011-08-30,2014-03-03,31,142.78,VIP
11379,Gary Vazquez,France,2,4426.0581999999995,7251555.646926051,2672,2213.03,4,4,2013-03-04,2013-07-29,4,1106.51,Loyal
15808,Natasha Blanco,Australia,2,4424.0782,10655335.959317066,6843,2212.04,3,3,2013-05-05,2014-04-20,11,402.19,Loyal
15587,Jessica Ward,Australia,2,4423.379599999999,10655335.959317066,6843,2211.69,4,4,2013-04-20,2014-03-21,11,402.13,Loyal
15799,Victoria Anderson,Australia,2,4423.379599999999,10655335.959317066,6843,2211.69,4,3,2013-05-14,2014-04-15,11,402.13,Loyal
12825,Kelvin Hu,Germany,2,4419.0581999999995,4915407.595885038,2623,2209.53,5,5,2013-04-17,2014-04-23,12,368.25,Loyal
12213,Alejandro Lal,Germany,2,4419.0581999999995,4915407.595885038,2623,2209.53,5,5,2012-10-09,2013-09-01,11,401.73,Loyal
16712,Suzanne Lu,Australia,2,4417.75,10655335.959317066,6843,2208.88,3,3,2011-07-06,2013-09-15,26,169.91,VIP
17065,Cedric Chen,Australia,2,4417.75,10655335.959317066,6843,2208.88,3,3,2011-08-06,2013-11-23,27,163.62,VIP
17293,Alexandra Allen,Australia,2,4417.75,10655335.959317066,6843,2208.88,3,3,2011-08-30,2014-03-24,31,142.51,VIP
17056,Shaun Lal,Australia,2,4417.75,10655335.959317066,6843,2208.88,3,3,2011-08-22,2013-10-22,26,169.91,VIP
17079,Tracy Rai,Australia,2,4417.75,10655335.959317066,6843,2208.88,3,3,2011-08-22,2013-11-10,27,163.62,VIP
14149,Donald Srini,Germany,2,4417.75,4915407.595885038,2623,2208.88,3,3,2012-01-11,2014-01-23,24,184.07,Loyal
17071,Tammy Raji,Australia,2,4417.75,10655335.959317066,6843,2208.88,3,3,2011-08-02,2013-11-18,27,163.62,VIP
12766,Jordyn Bryant,Northwest,2,4417.73,16084942.547585148,4594,2208.86,5,5,2012-05-22,2013-11-05,18,245.43,Loyal
15725,Trevor Price,Australia,2,4416.379599999999,10655335.959317066,6843,2208.19,5,5,2013-04-23,2014-04-06,12,368.03,Loyal
15589,Gilbert He,Australia,2,4416.379599999999,10655335.959317066,6843,2208.19,5,5,2013-04-28,2014-03-04,11,401.49,Loyal
15754,Crystal Xu,Australia,2,4416.379599999999,10655335.959317066,6843,2208.19,5,5,2013-05-06,2014-04-20,11,401.49,Loyal
12276,Alisha Shan,Germany,2,4416.379599999999,4915407.595885038,2623,2208.19,5,5,2012-12-01,2013-12-16,12,368.03,Loyal
12546,Clarence Andersen,Germany,2,4416.379599999999,4915407.595885038,2623,2208.19,5,5,2013-03-08,2014-02-05,11,401.49,Loyal
12501,Cory Sai,Germany,2,4416.379599999999,4915407.595885038,2623,2208.19,5,5,2013-02-28,2014-02-09,12,368.03,Loyal
12495,Lucas Miller,Germany,2,4416.379599999999,4915407.595885038,2623,2208.19,5,5,2013-02-18,2014-01-18,11,401.49,Loyal
12229,Kari Gomez,Germany,2,4415.6795999999995,4915407.595885038,2623,2207.84,4,4,2012-11-07,2013-10-23,11,401.43,Loyal
15797,Isaac Cox,Australia,2,4415.6795999999995,10655335.959317066,6843,2207.84,4,4,2013-05-01,2014-04-05,11,401.43,Loyal
11406,Latoya Xu,France,2,4415.038199999999,7251555.646926051,2672,2207.52,6,6,2013-04-06,2013-07-12,3,1471.68,Loyal
14838,Darren Alvarez,Germany,2,4414.72,4915407.595885038,2623,2207.36,5,5,2012-04-16,2014-05-26,25,176.59,VIP
28871,Jasmine West,Northwest,2,4414.589999999999,16084942.547585148,4594,2207.29,5,5,2011-11-29,2013-09-30,22,200.66,Loyal
12855,Philip Diaz,United Kingdom,2,4414.339599999999,7670721.035475045,3219,2207.17,5,5,2013-03-08,2013-11-11,8,551.79,Loyal
15764,Louis Guo,Australia,2,4413.3895999999995,10655335.959317066,6843,2206.69,3,3,2013-05-09,2014-04-11,11,401.22,Loyal
11340,Melody Munoz,France,2,4413.0581999999995,7251555.646926051,2672,2206.53,5,5,2013-03-29,2013-06-04,3,1471.02,Loyal
16159,Mindy Goldberg,Australia,2,4411.6496,10655335.959317066,6843,2205.82,5,5,2013-05-23,2014-05-25,12,367.64,Loyal
15717,Alexia Henderson,Australia,2,4411.3682,10655335.959317066,6843,2205.68,5,5,2013-04-13,2014-04-10,12,367.61,Loyal
12852,Teresa Carlson,Germany,2,4411.368199999999,4915407.595885038,2623,2205.68,5,5,2013-05-07,2014-04-06,11,401.03,Loyal
15752,Bobby Rodriguez,Australia,2,4408.6896,10655335.959317066,6843,2204.34,5,5,2013-05-10,2014-04-26,11,400.79,Loyal
20470,Melissa Gonzales,Canada,2,4408.6896,16355770.454862092,4067,2204.34,5,5,2012-09-17,2014-04-14,19,232.04,Loyal
20665,James Evans,Canada,2,4408.5581999999995,16355770.454862092,4067,2204.28,5,5,2012-11-18,2014-05-14,18,244.92,Loyal
13808,Richard Perez,Germany,2,4406.74,4915407.595885038,2623,2203.37,4,4,2011-11-05,2013-10-23,23,191.6,Loyal
14148,Shaun Sharma,Germany,2,4406.74,4915407.595885038,2623,2203.37,4,4,2012-01-27,2014-01-08,24,183.61,Loyal
14167,Pamela Subram,Germany,2,4406.74,4915407.595885038,2623,2203.37,4,4,2012-01-14,2014-01-07,24,183.61,Loyal
16708,Kellie Sanz,Australia,2,4406.74,10655335.959317066,6843,2203.37,4,4,2011-07-22,2013-09-25,26,169.49,VIP
20708,Devin Thompson,Canada,2,4406.3996,16355770.454862092,4067,2203.2,4,4,2012-12-30,2014-05-09,17,259.2,Loyal
11578,Trisha Huang,France,2,4406.3895999999995,7251555.646926051,2672,2203.19,4,4,2013-05-01,2013-08-12,3,1468.8,Loyal
12850,Johnny Raji,Germany,2,4406.3895999999995,4915407.595885038,2623,2203.19,4,4,2013-05-29,2014-03-31,10,440.64,Loyal
12829,Micah Li,Germany,2,4406.0581999999995,4915407.595885038,2623,2203.03,5,5,2013-05-10,2014-04-28,11,400.55,Loyal
13842,Kenneth Xie,Germany,2,4404.73,4915407.595885038,2623,2202.36,4,4,2011-11-15,2013-11-21,24,183.53,Loyal
17259,Trisha Wang,Australia,2,4404.73,10655335.959317066,6843,2202.36,4,4,2011-08-15,2014-03-21,31,142.09,VIP
11345,Robin Ramos,France,2,4404.0882,7251555.646926051,2672,2202.04,3,3,2013-03-24,2013-06-02,3,1468.03,Loyal
16169,Dennis Lin,Australia,2,4404.0782,10655335.959317066,6843,2202.04,3,3,2013-05-16,2014-05-01,12,367.01,Loyal
12735,Donald Mehta,Germany,2,4404.0782,4915407.595885038,2623,2202.04,3,3,2013-03-10,2014-03-07,12,367.01,Loyal
11492,Terrence Chander,Germany,2,4404.0782,4915407.595885038,2623,2202.04,3,3,2012-07-13,2013-07-22,12,367.01,Loyal
16176,Michele Torres,Australia,2,4404.0782,10655335.959317066,6843,2202.04,3,3,2013-04-30,2014-05-06,13,338.78,Loyal
15755,Connor Flores,Australia,2,4404.0782,10655335.959317066,6843,2202.04,3,3,2013-05-26,2014-04-10,11,400.37,Loyal
15225,Yolanda Bhat,Australia,2,4401.4096,10655335.959317066,6843,2200.7,3,3,2013-03-31,2014-03-26,12,366.78,Loyal
12479,Priscilla Tang,Germany,2,4401.4096,4915407.595885038,2623,2200.7,3,3,2013-02-04,2014-01-19,11,400.13,Loyal
12228,Mayra Martinez,Germany,2,4401.3996,4915407.595885038,2623,2200.7,3,3,2012-11-22,2013-10-21,11,400.13,Loyal
12266,Tiffany Lin,Germany,2,4401.3996,4915407.595885038,2623,2200.7,3,3,2012-11-16,2013-11-10,12,366.78,Loyal
12487,Willie Zhu,Germany,2,4401.3996,4915407.595885038,2623,2200.7,3,3,2013-02-14,2014-01-15,11,400.13,Loyal
12230,Wesley Zheng,Germany,2,4401.0581999999995,4915407.595885038,2623,2200.53,4,4,2012-11-20,2013-11-14,12,366.75,Loyal
20483,Austin Kumar,Canada,2,4400.0581999999995,16355770.454862092,4067,2200.03,4,4,2012-10-07,2014-05-26,19,231.58,Loyal
28840,Valerie Harrison,Southwest,2,4399.1,24184609.600810263,6224,2199.55,4,4,2011-11-14,2013-08-02,21,209.48,Loyal
15753,Margaret Li,Australia,2,4399.0782,10655335.959317066,6843,2199.54,3,3,2013-05-11,2014-04-19,11,399.92,Loyal
15219,Clayton Chen,Australia,2,4399.0782,10655335.959317066,6843,2199.54,3,3,2013-04-09,2014-03-03,11,399.92,Loyal
15800,Alberto Serrano,Australia,2,4399.0782,10655335.959317066,6843,2199.54,3,2,2013-05-01,2014-04-29,11,399.92,Loyal
15218,Willie Johnsen,Australia,2,4399.0782,10655335.959317066,6843,2199.54,3,2,2013-04-28,2014-03-02,11,399.92,Loyal
29238,Xavier Powell,Southwest,2,4398.1,24184609.600810263,6224,2199.05,5,5,2011-12-17,2014-02-17,26,169.16,VIP
14834,Ebony Jimenez,Germany,2,4397.75,4915407.595885038,2623,2198.88,3,3,2012-04-10,2014-05-11,25,175.91,VIP
14139,Meredith Sai,Germany,2,4397.75,4915407.595885038,2623,2198.88,3,3,2011-11-30,2013-11-26,24,183.24,Loyal
14769,Jessica Powell,Germany,2,4397.75,4915407.595885038,2623,2198.88,3,3,2012-02-04,2014-03-03,25,175.91,VIP
13790,Nina Deng,Germany,2,4397.75,4915407.595885038,2623,2198.88,3,3,2011-10-17,2013-07-06,21,209.42,Loyal
14709,Ian Martin,Germany,2,4397.75,4915407.595885038,2623,2198.88,3,3,2012-02-14,2014-02-08,24,183.24,Loyal
14541,Douglas Kapoor,Germany,2,4397.75,4915407.595885038,2623,2198.88,3,3,2012-02-08,2014-02-19,24,183.24,Loyal
14147,Marcus Rivera,Germany,2,4397.75,4915407.595885038,2623,2198.88,3,3,2011-12-30,2014-01-07,25,175.91,VIP
13789,Julie Shan,Germany,2,4397.75,4915407.595885038,2623,2198.88,3,3,2011-10-09,2013-06-09,20,219.89,Loyal
14797,Steve Gao,Germany,2,4397.75,4915407.595885038,2623,2198.88,3,3,2012-02-23,2014-03-27,25,175.91,VIP
14137,Joy Ruiz,Germany,2,4397.75,4915407.595885038,2623,2198.88,3,3,2011-11-27,2013-11-29,24,183.24,Loyal
13778,Roger Huang,Germany,2,4397.75,4915407.595885038,2623,2198.88,3,3,2011-10-08,2013-06-27,20,219.89,Loyal
14140,Meagan Sai,Germany,2,4397.75,4915407.595885038,2623,2198.88,3,3,2011-11-06,2013-12-03,25,175.91,VIP
14822,Jessica Martin,Germany,2,4397.75,4915407.595885038,2623,2198.88,3,3,2012-03-09,2014-04-25,25,175.91,VIP
29279,Hailey Turner,Southwest,2,4397.58,24184609.600810263,6224,2198.79,6,6,2012-01-17,2014-03-16,26,169.14,VIP
12861,Robyn Jimenez,United Kingdom,2,4394.0581999999995,7670721.035475045,3219,2197.03,5,4,2013-04-21,2013-12-07,8,549.26,Loyal
15185,Jonathan Evans,Australia,2,4393.6996,10655335.959317066,6843,2196.85,3,3,2013-03-01,2014-03-16,12,366.14,Loyal
15729,Mayra Suri,Australia,2,4393.6996,10655335.959317066,6843,2196.85,3,3,2013-05-29,2014-04-26,11,399.43,Loyal
12858,Adriana Mehta,Germany,2,4393.6996,4915407.595885038,2623,2196.85,3,2,2013-05-18,2014-04-21,11,399.43,Loyal
28842,Nicole Bailey,Southwest,2,4393.58,24184609.600810263,6224,2196.79,6,6,2011-11-04,2013-08-12,21,209.22,Loyal
15726,Faith Barnes,Australia,2,4393.3582,10655335.959317066,6843,2196.68,4,4,2013-04-09,2014-04-20,12,366.11,Loyal
13561,Gary Navarro,United Kingdom,2,4393.3582,7670721.035475045,3219,2196.68,4,4,2013-05-01,2013-12-04,7,627.62,Loyal
17295,Victor Sanz,Australia,2,4392.74,10655335.959317066,6843,2196.37,4,4,2011-08-14,2014-03-31,31,141.7,VIP
13774,Steve Guo,Germany,2,4392.74,4915407.595885038,2623,2196.37,4,4,2011-10-28,2013-06-07,20,219.64,Loyal
14823,Nelson Harrison,Germany,2,4392.74,4915407.595885038,2623,2196.37,4,4,2012-03-03,2014-04-29,25,175.71,VIP
21348,Alexis Patterson,Canada,2,4392.018199999999,16355770.454862092,4067,2196.01,5,5,2013-02-01,2014-05-13,15,292.8,Loyal
15171,Destiny Jones,Australia,2,4392.018199999999,10655335.959317066,6843,2196.01,5,5,2013-03-02,2014-03-05,12,366.0,Loyal
12839,Dominique Fernandez,United Kingdom,2,4392.018199999999,7670721.035475045,3219,2196.01,5,5,2013-03-12,2013-11-09,8,549.0,Loyal
17320,Alan Zhu,Australia,2,4391.74,10655335.959317066,6843,2195.87,4,4,2011-08-02,2014-04-27,32,137.24,VIP
15597,Terry Raji,Australia,2,4391.4096,10655335.959317066,6843,2195.7,2,1,2013-04-20,2014-03-23,11,399.22,Loyal
11570,Kristin Andersen,Germany,2,4391.4096,4915407.595885038,2623,2195.7,2,2,2012-08-25,2013-08-14,12,365.95,Loyal
15182,Deanna Srini,Australia,2,4391.4096,10655335.959317066,6843,2195.7,2,2,2013-03-24,2014-03-29,12,365.95,Loyal
16157,Cindy Raman,Australia,2,4391.4096,10655335.959317066,6843,2195.7,2,2,2013-05-19,2014-04-05,11,399.22,Loyal
15170,Jermaine Martinez,Australia,2,4391.4096,10655335.959317066,6843,2195.7,2,2,2013-03-17,2014-03-09,12,365.95,Loyal
15226,Lori Moreno,Australia,2,4391.4096,10655335.959317066,6843,2195.7,2,2,2013-04-13,2014-03-19,11,399.22,Loyal
14800,Abby Arthur,Germany,2,4390.6900000000005,4915407.595885038,2623,2195.35,5,5,2012-02-03,2014-03-31,25,175.63,VIP
11571,Joel Sai,France,2,4390.6795999999995,7251555.646926051,2672,2195.34,4,4,2013-05-14,2013-08-20,3,1463.56,Loyal
29252,Alex Parker,Southwest,2,4389.59,24184609.600810263,6224,2194.8,5,5,2011-12-30,2014-02-27,26,168.83,VIP
29255,Kyle Washington,Southwest,2,4389.59,24184609.600810263,6224,2194.8,5,5,2011-12-01,2014-02-11,26,168.83,VIP
29111,Dale Anand,Southwest,2,4389.59,24184609.600810263,6224,2194.8,5,5,2011-11-09,2013-11-07,24,182.9,Loyal
29032,Taylor Ramirez,Southwest,2,4389.59,24184609.600810263,6224,2194.8,5,5,2011-11-14,2013-11-11,24,182.9,Loyal
17328,Michelle Cox,Australia,2,4387.74,10655335.959317066,6843,2193.87,4,4,2011-08-01,2014-05-08,33,132.96,VIP
17242,Dale Chande,Australia,2,4387.23,10655335.959317066,6843,2193.61,5,5,2011-08-03,2014-01-20,29,151.28,VIP
16180,Kyle Perez,Australia,2,4386.3682,10655335.959317066,6843,2193.18,5,5,2013-05-28,2014-05-06,12,365.53,Loyal
17240,Dustin Luo,Australia,2,4385.03,10655335.959317066,6843,2192.52,5,5,2011-08-24,2014-01-09,29,151.21,VIP
16675,Kristi Arthur,Australia,2,4385.03,10655335.959317066,6843,2192.52,5,5,2011-07-06,2013-07-19,24,182.71,Loyal
29264,Riley Brooks,Southwest,2,4384.59,24184609.600810263,6224,2192.3,5,5,2011-12-11,2014-03-07,27,162.39,VIP
15220,Micah Liu,Australia,2,4384.0782,10655335.959317066,6843,2192.04,4,4,2013-04-26,2014-03-26,11,398.55,Loyal
15192,Tasha Shan,Australia,2,4384.0782,10655335.959317066,6843,2192.04,4,4,2013-03-01,2014-03-10,12,365.34,Loyal
12857,Raul Kumar,United Kingdom,2,4384.0782,7670721.035475045,3219,2192.04,4,4,2013-03-01,2013-11-29,8,548.01,Loyal
11590,Erika Diaz,France,2,4384.0682,7251555.646926051,2672,2192.03,4,4,2013-05-03,2013-10-23,5,876.81,Loyal
12747,Colleen Hu,Germany,2,4384.0682,4915407.595885038,2623,2192.03,4,4,2013-04-29,2014-03-12,11,398.55,Loyal
17278,Isabella Price,Australia,2,4382.75,10655335.959317066,6843,2191.38,3,3,2011-08-23,2014-03-02,31,141.38,VIP
17299,Jaclyn Ferrier,Australia,2,4382.75,10655335.959317066,6843,2191.38,3,3,2011-08-09,2014-04-16,32,136.96,VIP
17241,Omar Chander,Australia,2,4382.75,10655335.959317066,6843,2191.38,3,3,2011-08-21,2014-01-21,29,151.13,VIP
17248,Alicia Beck,Australia,2,4382.75,10655335.959317066,6843,2191.38,3,3,2011-08-13,2014-02-01,30,146.09,VIP
17048,Natasha Gutierrez,Australia,2,4382.75,10655335.959317066,6843,2191.38,3,3,2011-07-23,2013-10-20,27,162.32,VIP
14789,Rosa Zhang,Germany,2,4382.74,4915407.595885038,2623,2191.37,4,4,2012-02-20,2014-03-18,25,175.31,VIP
14801,Riley Simmons,Germany,2,4382.74,4915407.595885038,2623,2191.37,4,4,2012-02-29,2014-04-12,26,168.57,VIP
11583,Karla Xu,France,2,4381.3895999999995,7251555.646926051,2672,2190.69,4,4,2013-05-23,2013-09-08,4,1095.35,Loyal
12225,Kathleen Ortega,Germany,2,4381.3895999999995,4915407.595885038,2623,2190.69,4,4,2012-10-19,2013-10-15,12,365.12,Loyal
11613,Meredith Prasad,Germany,2,4381.3895999999995,4915407.595885038,2623,2190.69,4,4,2012-10-13,2013-09-24,11,398.31,Loyal
15135,Derek Kumar,Australia,2,4381.3895999999995,10655335.959317066,6843,2190.69,4,4,2013-03-23,2014-03-01,12,365.12,Loyal
15801,Katrina Shen,Australia,2,4381.3782,10655335.959317066,6843,2190.69,4,4,2013-05-28,2014-04-29,11,398.31,Loyal
28673,Arianna Reed,Southwest,2,4380.1,24184609.600810263,6224,2190.05,4,4,2011-10-30,2013-07-12,21,208.58,Loyal
17246,Micah Wu,Australia,2,4380.04,10655335.959317066,6843,2190.02,4,4,2011-08-08,2014-01-22,29,151.04,VIP
13836,Dominic Sara,Germany,2,4380.04,4915407.595885038,2623,2190.02,4,4,2011-11-01,2013-11-24,24,182.5,Loyal
14772,Stacy Torres,Germany,2,4380.04,4915407.595885038,2623,2190.02,4,4,2012-02-17,2014-03-26,25,175.2,VIP
13829,Randall Carlson,Germany,2,4380.04,4915407.595885038,2623,2190.02,4,4,2011-11-13,2013-10-05,23,190.44,Loyal
14795,Crystal Gao,Germany,2,4380.04,4915407.595885038,2623,2190.02,4,4,2012-02-02,2014-03-15,25,175.2,VIP
15784,Rebekah Vazquez,Australia,2,4379.0882,10655335.959317066,6843,2189.54,3,3,2013-05-16,2014-04-14,11,398.1,Loyal
15767,George Prasad,Australia,2,4379.0882,10655335.959317066,6843,2189.54,3,3,2013-05-23,2014-04-05,11,398.1,Loyal
11339,Dennis She,France,2,4379.0782,7251555.646926051,2672,2189.54,3,3,2013-03-09,2013-06-27,3,1459.69,Loyal
11582,Claudia Ma,France,2,4379.0782,7251555.646926051,2672,2189.54,3,3,2013-05-09,2013-08-23,3,1459.69,Loyal
12499,Heather Wang,Germany,2,4379.0782,4915407.595885038,2623,2189.54,3,3,2013-02-13,2014-01-27,11,398.1,Loyal
12624,Jamie Xu,Germany,2,4379.0782,4915407.595885038,2623,2189.54,3,2,2013-03-17,2014-02-26,11,398.1,Loyal
12388,Casey Kumar,Germany,2,4379.0782,4915407.595885038,2623,2189.54,3,3,2013-01-12,2014-01-20,12,364.92,Loyal
15150,Colleen Shan,Australia,2,4379.0782,10655335.959317066,6843,2189.54,3,3,2013-03-29,2014-03-03,12,364.92,Loyal
30085,Doris Traube,Southeast,8,4378.7209,7879655.072151,486,547.34,42,20,2012-06-30,2014-03-31,21,208.51,Loyal
16707,Derrick Serrano,Australia,2,4377.75,10655335.959317066,6843,2188.88,3,3,2011-07-24,2013-09-06,26,168.38,VIP
16664,Sophia Nelson,Australia,2,4377.75,10655335.959317066,6843,2188.88,3,3,2011-07-13,2013-07-02,24,182.41,Loyal
12232,Sean Hernandez,Germany,2,4376.3996,4915407.595885038,2623,2188.2,3,3,2012-11-03,2013-11-10,12,364.7,Loyal
15732,Sandra Zhu,Australia,2,4376.3996,10655335.959317066,6843,2188.2,3,3,2013-05-14,2014-04-17,11,397.85,Loyal
15228,Jermaine Raman,Australia,2,4375.0581999999995,10655335.959317066,6843,2187.53,4,4,2013-04-21,2014-03-15,11,397.73,Loyal
29138,Eduardo Wood,Southwest,2,4374.61,24184609.600810263,6224,2187.3,3,3,2011-11-30,2013-11-16,24,182.28,Loyal
29222,Evan Perez,Southwest,2,4374.61,24184609.600810263,6224,2187.3,3,3,2011-12-12,2014-01-17,25,174.98,VIP
21138,Kaylee Phillips,Canada,2,4371.378199999999,16355770.454862092,4067,2185.69,3,3,2012-12-30,2014-05-06,17,257.14,Loyal
24666,Hannah Martinez,Canada,2,4370.61,16355770.454862092,4067,2185.3,3,3,2012-05-15,2014-04-19,23,190.03,Loyal
28667,Devin Williams,Northwest,2,4370.61,16084942.547585148,4594,2185.3,3,3,2011-10-02,2013-06-12,20,218.53,Loyal
17510,Jason Butler,Australia,2,4369.74,10655335.959317066,6843,2184.87,3,3,2011-09-03,2014-05-20,32,136.55,VIP
24759,Brooke Stewart,Canada,2,4369.589999999999,16355770.454862092,4067,2184.79,5,5,2012-05-16,2014-05-04,24,182.07,Loyal
11588,Candace Mehta,France,2,4369.0882,7251555.646926051,2672,2184.54,2,2,2013-05-01,2013-10-12,5,873.82,Loyal
11564,Jorge Liang,Germany,2,4369.0882,4915407.595885038,2623,2184.54,2,2,2012-07-18,2013-08-18,13,336.08,Loyal
15765,Gilbert Deng,Australia,2,4369.0882,10655335.959317066,6843,2184.54,2,2,2013-05-24,2014-04-16,11,397.19,Loyal
15793,Renee Navarro,Australia,2,4369.0882,10655335.959317066,6843,2184.54,2,2,2013-05-19,2014-04-30,11,397.19,Loyal
15595,Andre Sanchez,Australia,2,4369.0882,10655335.959317066,6843,2184.54,2,2,2013-03-30,2014-03-07,12,364.09,Loyal
13562,Bryant Van,United Kingdom,2,4369.0882,7670721.035475045,3219,2184.54,2,2,2013-05-25,2013-12-05,7,624.16,Loyal
16158,Kathleen Gomez,Australia,2,4369.0882,10655335.959317066,6843,2184.54,2,2,2013-05-08,2014-04-07,11,397.19,Loyal
15145,Crystal Lu,Australia,2,4368.6996,10655335.959317066,6843,2184.35,3,3,2013-03-01,2014-03-28,12,364.06,Loyal
15183,Michele Raji,Australia,2,4368.6996,10655335.959317066,6843,2184.35,3,3,2013-03-10,2014-03-20,12,364.06,Loyal
24664,Ian Washington,Canada,2,4368.579999999999,16355770.454862092,4067,2184.29,6,6,2012-05-28,2014-01-19,20,218.43,Loyal
12548,Alexandra Collins,Germany,2,4368.0581999999995,4915407.595885038,2623,2184.03,5,5,2013-03-18,2014-01-29,10,436.81,Loyal
12226,Faith Ward,Germany,2,4368.0581999999995,4915407.595885038,2623,2184.03,5,5,2012-10-19,2013-10-02,12,364.0,Loyal
12813,Reginald Ramos,Germany,2,4367.018199999999,4915407.595885038,2623,2183.51,5,5,2013-04-04,2014-04-25,12,363.92,Loyal
15585,Roy Garcia,Australia,2,4367.018199999999,10655335.959317066,6843,2183.51,5,5,2013-04-23,2014-03-16,11,397.0,Loyal
12854,Reginald Romero,United Kingdom,2,4367.018199999999,7670721.035475045,3219,2183.51,5,5,2013-03-03,2013-11-05,8,545.88,Loyal
15223,Ebony Martin,Australia,2,4366.4096,10655335.959317066,6843,2183.2,2,2,2013-04-06,2014-03-11,11,396.95,Loyal
15143,Kelvin Wang,Australia,2,4366.4096,10655335.959317066,6843,2183.2,2,2,2013-03-01,2014-03-10,12,363.87,Loyal
12378,Brianna Sanchez,Germany,2,4366.4096,4915407.595885038,2623,2183.2,2,2,2013-01-07,2013-12-25,11,396.95,Loyal
12867,Laura Ye,Germany,2,4366.4096,4915407.595885038,2623,2183.2,2,2,2013-05-13,2014-05-21,12,363.87,Loyal
15757,Edwin Ferrier,Australia,2,4366.4096,10655335.959317066,6843,2183.2,2,2,2013-05-26,2014-04-30,11,396.95,Loyal
15786,Marshall Andersen,Australia,2,4366.0682,10655335.959317066,6843,2183.03,3,3,2013-05-29,2014-04-14,11,396.92,Loyal
29167,Dawn Shen,Northwest,2,4364.839999999999,16084942.547585148,4594,2182.42,6,6,2011-12-04,2013-12-29,24,181.87,Loyal
19454,Roger Sharma,Germany,3,4363.8982,4915407.595885038,2623,1454.63,6,6,2012-03-23,2014-05-28,26,167.84,VIP
17504,Anna Williams,Australia,2,4362.74,10655335.959317066,6843,2181.37,4,4,2011-09-18,2014-05-06,32,136.34,VIP
17256,Noah Flores,Australia,2,4362.74,10655335.959317066,6843,2181.37,4,4,2011-08-30,2014-02-23,30,145.42,VIP
15724,Roger She,Australia,2,4359.0682,10655335.959317066,6843,2179.53,4,3,2013-04-06,2014-04-24,12,363.26,Loyal
12833,Sheena Goel,Germany,2,4359.0682,4915407.595885038,2623,2179.53,4,4,2013-05-26,2014-04-04,11,396.28,Loyal
13795,Carl Raje,Germany,2,4357.75,4915407.595885038,2623,2178.88,3,3,2011-10-05,2013-08-03,22,198.08,Loyal
13844,Phillip Mehta,Germany,2,4355.71,4915407.595885038,2623,2177.86,3,3,2011-11-26,2013-11-02,24,181.49,Loyal
14803,Stacy Martin,Germany,2,4355.71,4915407.595885038,2623,2177.86,3,3,2012-03-16,2014-04-01,25,174.23,VIP
14819,Dana Ruiz,Germany,2,4355.71,4915407.595885038,2623,2177.86,3,3,2012-03-09,2014-04-23,25,174.23,VIP
16662,Stacey Gao,Australia,2,4355.71,10655335.959317066,6843,2177.86,3,3,2011-07-03,2013-06-19,23,189.38,Loyal
17294,Ruth Arun,Australia,2,4355.71,10655335.959317066,6843,2177.86,3,3,2011-08-09,2014-04-07,32,136.12,VIP
28847,Carly Xu,Southwest,2,4355.61,24184609.600810263,6224,2177.8,3,3,2011-11-12,2013-09-12,22,197.98,Loyal
29223,Angel Phillips,Northwest,2,4355.61,16084942.547585148,4594,2177.8,3,3,2011-12-28,2014-01-08,25,174.22,VIP
